Ids/Id/0/_db,Ids/Id/0/_is_primary,Ids/Id/0/__text,Ids/Id/1/_db_label,Ids/Id/1/__text,Ids/Id/2/_db,Ids/Id/2/__text,Description/Title,Description/Organism/OrganismName,Description/Organism/_taxonomy_id,Description/Organism/_taxonomy_name,Owner/Name,Owner/Contacts/Contact/Name/First,Owner/Contacts/Contact/Name/Last,Owner/Contacts/Contact/Name/Middle,Owner/Contacts/Contact/_email,Models/Model,Package/_display_name,Package/__text,Attributes/Attribute/0/_attribute_name,Attributes/Attribute/0/_harmonized_name,Attributes/Attribute/0/_display_name,Attributes/Attribute/0/__text,Attributes/Attribute/1/_attribute_name,Attributes/Attribute/1/_harmonized_name,Attributes/Attribute/1/_display_name,Attributes/Attribute/1/__text,Attributes/Attribute/2/_attribute_name,Attributes/Attribute/2/_harmonized_name,Attributes/Attribute/2/_display_name,Attributes/Attribute/2/__text,Attributes/Attribute/3/_attribute_name,Attributes/Attribute/3/_harmonized_name,Attributes/Attribute/3/_display_name,Attributes/Attribute/3/__text,Attributes/Attribute/4/_attribute_name,Attributes/Attribute/4/_harmonized_name,Attributes/Attribute/4/_display_name,Attributes/Attribute/4/__text,Links/Link/_type,Links/Link/_target,Links/Link/_label,Links/Link/__text,Status/_status,Status/_when,_access,_publication_date,_last_update,_submission_date,_id,_accession,Description/Comment/Paragraph
BioSample,1,SAMN13520278,Sample name,Megdurechensk-1,SRA,SRS5787871,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Megdurechensk-1,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Russia:Mezhdurechensk in Udorsky District,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:02.906,public,2020-06-25T00:00:00.000,2020-06-25T12:23:02.906,2019-12-10T07:18:04.703,13520278,SAMN13520278,
BioSample,1,SAMN13520277,Sample name,Megdurechensk-10,SRA,SRS5787870,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Megdurechensk-10,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Russia:Mezhdurechensk in Udorsky District,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:04.372,public,2020-06-25T00:00:00.000,2020-06-25T12:23:04.372,2019-12-10T07:18:04.683,13520277,SAMN13520277,
BioSample,1,SAMN13520276,Sample name,Latvia-9,SRA,SRS5787869,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Latvia-9,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Latvia:Kalsnava,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:02.881,public,2020-06-25T00:00:00.000,2020-06-25T12:23:02.881,2019-12-10T07:18:04.670,13520276,SAMN13520276,
BioSample,1,SAMN13520275,Sample name,Latvia-8,SRA,SRS5787868,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Latvia-8,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Latvia:Kalsnava,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:04.346,public,2020-06-25T00:00:00.000,2020-06-25T12:23:04.346,2019-12-10T07:18:04.653,13520275,SAMN13520275,
BioSample,1,SAMN13520274,Sample name,Latvia-7,SRA,SRS5787867,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Latvia-7,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Latvia:Kalsnava,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:04.320,public,2020-06-25T00:00:00.000,2020-06-25T12:23:04.320,2019-12-10T07:18:04.636,13520274,SAMN13520274,
BioSample,1,SAMN13520273,Sample name,Latvia-6,SRA,SRS5787866,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Latvia-6,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Latvia:Kalsnava,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:02.855,public,2020-06-25T00:00:00.000,2020-06-25T12:23:02.855,2019-12-10T07:18:04.616,13520273,SAMN13520273,
BioSample,1,SAMN13520272,Sample name,Latvia-5,SRA,SRS5787864,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Latvia-5,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Latvia:Kalsnava,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:02.150,public,2020-06-25T00:00:00.000,2020-06-25T12:23:02.150,2019-12-10T07:18:04.603,13520272,SAMN13520272,
BioSample,1,SAMN13520271,Sample name,Latvia-3,SRA,SRS5787863,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Latvia-3,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Latvia:Kalsnava,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:04.294,public,2020-06-25T00:00:00.000,2020-06-25T12:23:04.294,2019-12-10T07:18:04.586,13520271,SAMN13520271,
BioSample,1,SAMN13520270,Sample name,Latvia-2,SRA,SRS5787862,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Latvia-2,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Latvia:Kalsnava,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:04.268,public,2020-06-25T00:00:00.000,2020-06-25T12:23:04.268,2019-12-10T07:18:04.573,13520270,SAMN13520270,
BioSample,1,SAMN13520269,Sample name,Latvia-1,SRA,SRS5787861,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Latvia-1,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Latvia:Kalsnava,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:02.830,public,2020-06-25T00:00:00.000,2020-06-25T12:23:02.830,2019-12-10T07:18:04.556,13520269,SAMN13520269,
BioSample,1,SAMN13520268,Sample name,Latvia-10,SRA,SRS5787860,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Latvia-10,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Latvia:Kalsnava,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:04.241,public,2020-06-25T00:00:00.000,2020-06-25T12:23:04.241,2019-12-10T07:18:04.540,13520268,SAMN13520268,
BioSample,1,SAMN13520267,Sample name,Kolari-218,SRA,SRS5787859,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Kolari-218,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Kolari,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:05.714,public,2020-06-25T00:00:00.000,2020-06-25T12:23:05.714,2019-12-10T07:18:04.526,13520267,SAMN13520267,
BioSample,1,SAMN13520266,Sample name,Kolari-199,SRA,SRS5787858,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Kolari-199,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Kolari,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:03.843,public,2020-06-25T00:00:00.000,2020-06-25T12:23:03.843,2019-12-10T07:18:04.510,13520266,SAMN13520266,
BioSample,1,SAMN13520265,Sample name,Kolari-191,SRA,SRS5787857,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Kolari-191,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Kolari,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:02.671,public,2020-06-25T00:00:00.000,2020-06-25T12:23:02.671,2019-12-10T07:18:04.493,13520265,SAMN13520265,
BioSample,1,SAMN13520264,Sample name,Kolari-128,SRA,SRS5787856,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Kolari-128,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Kolari,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:03.814,public,2020-06-25T00:00:00.000,2020-06-25T12:23:03.814,2019-12-10T07:18:04.480,13520264,SAMN13520264,
BioSample,1,SAMN13520263,Sample name,Kolari-122,SRA,SRS5787855,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Kolari-122,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Kolari,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:03.788,public,2020-06-25T00:00:00.000,2020-06-25T12:23:03.788,2019-12-10T07:18:04.463,13520263,SAMN13520263,
BioSample,1,SAMN13520262,Sample name,Kolari-100,SRA,SRS5787853,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Kolari-100,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Kolari,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:05.607,public,2020-06-25T00:00:00.000,2020-06-25T12:23:05.607,2019-12-10T07:18:04.446,13520262,SAMN13520262,
BioSample,1,SAMN13520261,Sample name,Kol-32,SRA,SRS5787852,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Kol-32,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Kolari,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:03.761,public,2020-06-25T00:00:00.000,2020-06-25T12:23:03.761,2019-12-10T07:18:04.433,13520261,SAMN13520261,
BioSample,1,SAMN13520260,Sample name,Kol-173,SRA,SRS5787851,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Kol-173,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Kolari,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:02.646,public,2020-06-25T00:00:00.000,2020-06-25T12:23:02.646,2019-12-10T07:18:04.416,13520260,SAMN13520260,
BioSample,1,SAMN13520259,Sample name,Kalvia-76,SRA,SRS5787850,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Kalvia-76,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Kalvia,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:02.009,public,2020-06-25T00:00:00.000,2020-06-25T12:23:02.009,2019-12-10T07:18:04.400,13520259,SAMN13520259,
BioSample,1,SAMN13520258,Sample name,Kalvia-40,SRA,SRS5787849,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Kalvia-40,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Kalvia,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:03.736,public,2020-06-25T00:00:00.000,2020-06-25T12:23:03.736,2019-12-10T07:18:04.386,13520258,SAMN13520258,
BioSample,1,SAMN13520257,Sample name,Kalvia-254,SRA,SRS5787848,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Kalvia-254,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Kalvia,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:05.578,public,2020-06-25T00:00:00.000,2020-06-25T12:23:05.578,2019-12-10T07:18:04.370,13520257,SAMN13520257,
BioSample,1,SAMN13520256,Sample name,Kalvia-23,SRA,SRS5787847,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Kalvia-23,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Kalvia,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:02.067,public,2020-06-25T00:00:00.000,2020-06-25T12:23:02.067,2019-12-10T07:18:04.353,13520256,SAMN13520256,
BioSample,1,SAMN13520255,Sample name,Kalvia-235,SRA,SRS5787846,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Kalvia-235,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Kalvia,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:03.710,public,2020-06-25T00:00:00.000,2020-06-25T12:23:03.710,2019-12-10T07:18:04.340,13520255,SAMN13520255,
BioSample,1,SAMN13520254,Sample name,Kalvia-200,SRA,SRS5787845,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Kalvia-200,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Kalvia,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:02.620,public,2020-06-25T00:00:00.000,2020-06-25T12:23:02.620,2019-12-10T07:18:04.323,13520254,SAMN13520254,
BioSample,1,SAMN13520253,Sample name,Kalvia-158,SRA,SRS5787844,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Kalvia-158,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Kalvia,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:02.594,public,2020-06-25T00:00:00.000,2020-06-25T12:23:02.594,2019-12-10T07:18:04.306,13520253,SAMN13520253,
BioSample,1,SAMN13520252,Sample name,Kalvia-152,SRA,SRS5787842,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Kalvia-152,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Kalvia,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:03.685,public,2020-06-25T00:00:00.000,2020-06-25T12:23:03.685,2019-12-10T07:18:04.293,13520252,SAMN13520252,
BioSample,1,SAMN13520251,Sample name,Kalvia-11,SRA,SRS5787841,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Kalvia-11,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Kalvia,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:02.567,public,2020-06-25T00:00:00.000,2020-06-25T12:23:02.567,2019-12-10T07:18:04.276,13520251,SAMN13520251,
BioSample,1,SAMN13520250,Sample name,Kalvia-109,SRA,SRS5787840,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Kalvia-109,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Kalvia,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:03.660,public,2020-06-25T00:00:00.000,2020-06-25T12:23:03.660,2019-12-10T07:18:04.260,13520250,SAMN13520250,
BioSample,1,SAMN13520249,Sample name,Inari-8,SRA,SRS5787839,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Inari-8,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Inari,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:03.634,public,2020-06-25T00:00:00.000,2020-06-25T12:23:03.634,2019-12-10T07:18:04.240,13520249,SAMN13520249,
BioSample,1,SAMN13520248,Sample name,Inari-56,SRA,SRS5787838,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Inari-56,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Inari,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:03.607,public,2020-06-25T00:00:00.000,2020-06-25T12:23:03.607,2019-12-10T07:18:04.173,13520248,SAMN13520248,
BioSample,1,SAMN13520247,Sample name,Inari-50,SRA,SRS5787837,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Inari-50,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Inari,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:03.320,public,2020-06-25T00:00:00.000,2020-06-25T12:23:03.320,2019-12-10T07:18:04.156,13520247,SAMN13520247,
BioSample,1,SAMN13520246,Sample name,Inari-22,SRA,SRS5787836,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Inari-22,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Inari,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:02.541,public,2020-06-25T00:00:00.000,2020-06-25T12:23:02.541,2019-12-10T07:18:04.140,13520246,SAMN13520246,
BioSample,1,SAMN13520245,Sample name,Inari-21,SRA,SRS5787835,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Inari-21,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Inari,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:02.515,public,2020-06-25T00:00:00.000,2020-06-25T12:23:02.515,2019-12-10T07:18:04.126,13520245,SAMN13520245,
BioSample,1,SAMN13520244,Sample name,Inari-187,SRA,SRS5787824,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Inari-187,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Inari,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:03.285,public,2020-06-25T00:00:00.000,2020-06-25T12:23:03.285,2019-12-10T07:18:04.110,13520244,SAMN13520244,
BioSample,1,SAMN13520243,Sample name,Inari-144,SRA,SRS5787813,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Inari-144,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Inari,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:05.551,public,2020-06-25T00:00:00.000,2020-06-25T12:23:05.551,2019-12-10T07:18:04.093,13520243,SAMN13520243,
BioSample,1,SAMN13520242,Sample name,Inari-13,SRA,SRS5787920,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Inari-13,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Inari,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:03.255,public,2020-06-25T00:00:00.000,2020-06-25T12:23:03.255,2019-12-10T07:18:04.076,13520242,SAMN13520242,
BioSample,1,SAMN13520241,Sample name,Inari-115,SRA,SRS5787909,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Inari-115,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Finland:Inari,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:02.489,public,2020-06-25T00:00:00.000,2020-06-25T12:23:02.489,2019-12-10T07:18:04.060,13520241,SAMN13520241,
BioSample,1,SAMN13520240,Sample name,Baza-5,SRA,SRS5787898,Plant sample from Pinus sylvestris,Pinus sylvestris,3349,Pinus sylvestris,University of Oulu,Jaakko,Tyrmi,Sakari,jaakko.tyrmi@gmail.com,Plant,Plant; version 1.0,Plant.1.0,isolate,isolate,isolate,Baza-5,age,age,age,missing,dev_stage,dev_stage,development stage,missing,geo_loc_name,geo_loc_name,geographic location,Spain:Baza,tissue,tissue,tissue,megagametophyte,entrez,bioproject,PRJNA592869,592869,live,2020-06-25T12:23:02.462,public,2020-06-25T00:00:00.000,2020-06-25T12:23:02.462,2019-12-10T07:18:04.043,13520240,SAMN13520240,
